Title,URL,Section,Time,Meta_HTML,Image
Room and Board Bamboo Table - Modified to Computer Desk,https://newhaven.craigslist.org/fuo/d/room-and-board-bamboo-table/6360508130.html,CT - Furniture,2017-10-25 13:02,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (Milford, CT)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360508130"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
MUST SELL!! (2) Sleeper (full beds) Love seats.,https://newhaven.craigslist.org/fuo/d/must-sell-2-sleeper-full-beds/6360505134.html,CT - Furniture,2017-10-25 13:00,"<span class=""result-meta"">



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360505134"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Ethan Allen Wood grain Kitchen Table,https://newhaven.craigslist.org/fuo/d/ethan-allen-wood-grain/6344569500.html,CT - Furniture,2017-10-25 12:56,"<span class=""result-meta"">
                <span class=""result-price"">$85</span>


                <span class=""result-hood""> (Stratford , ct)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6344569500"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Queen size Bookcase Water Bed Head Board,https://newhaven.craigslist.org/fuo/d/queen-size-bookcase-water-bed/6360496712.html,CT - Furniture,2017-10-25 12:55,"<span class=""result-meta"">
                <span class=""result-price"">$50</span>


                <span class=""result-hood""> (Hamden,Ct.)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360496712"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Wool rug 8x10,https://newhaven.craigslist.org/fuo/d/wool-rug-8x10/6360493453.html,CT - Furniture,2017-10-25 12:53,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (West haven)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360493453"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Farmhouse kitchen table /bench,https://newhaven.craigslist.org/fuo/d/farmhouse-kitchen-table-bench/6360488804.html,CT - Furniture,2017-10-25 12:50,"<span class=""result-meta"">
                <span class=""result-price"">$250</span>


                <span class=""result-hood""> (West haven)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360488804"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Genuine Corian Marble Table 36x36,https://newhaven.craigslist.org/fuo/d/genuine-corian-marble-table/6341763087.html,CT - Furniture,2017-10-25 12:42,"<span class=""result-meta"">
                <span class=""result-price"">$200</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6341763087"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
"Classroom Desk, Virco",https://newhaven.craigslist.org/fuo/d/classroom-desk-virco/6341751202.html,CT - Furniture,2017-10-25 12:42,"<span class=""result-meta"">
                <span class=""result-price"">$75</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6341751202"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Chocolate brown microsuede recliner,https://newhaven.craigslist.org/fuo/d/chocolate-brown-microsuede/6360473748.html,CT - Furniture,2017-10-25 12:42,"<span class=""result-meta"">
                <span class=""result-price"">$35</span>


                <span class=""result-hood""> (Wallingford)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360473748"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Table and hutch,https://newhaven.craigslist.org/fuo/d/table-and-hutch/6336905511.html,CT - Furniture,2017-10-25 12:39,"<span class=""result-meta"">


                <span class=""result-hood""> (North Haven)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6336905511"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Chocolate brown microsuede recliner,https://newhaven.craigslist.org/fuo/d/chocolate-brown-microsuede/6360465435.html,CT - Furniture,2017-10-25 12:37,"<span class=""result-meta"">
                <span class=""result-price"">$35</span>


                <span class=""result-hood""> (Wallingford)</span>

                <span class=""result-tags"">
                    <span class=""maptag"" data-pid=""6360465435"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Sealy Posturepedic Springfree Brighton Hill California King Mattress,https://newhaven.craigslist.org/fuo/d/sealy-posturepedic-springfree/6353712638.html,CT - Furniture,2017-10-25 12:36,"<span class=""result-meta"">
                <span class=""result-price"">$400</span>


                <span class=""result-hood""> (North Branford)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6353712638"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
"Modern glass tv stand, entertainment center",https://newhaven.craigslist.org/fuo/d/modern-glass-tv-stand/6360436770.html,CT - Furniture,2017-10-25 12:35,"<span class=""result-meta"">
                <span class=""result-price"">$60</span>


                <span class=""result-hood""> (Bethany)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360436770"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Wicker Arm Chair with Tan Cushion - Outside Furniture,https://newhaven.craigslist.org/fuo/d/wicker-arm-chair-with-tan/6360463529.html,CT - Furniture,2017-10-25 12:35,"<span class=""result-meta"">
                <span class=""result-price"">$50</span>


                <span class=""result-hood""> (Milford, CT)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360463529"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
RECLINERS ( 2 )  LA-Z-BOY,https://newhaven.craigslist.org/fuo/d/recliners-2-la-boy/6339916540.html,CT - Furniture,2017-10-25 12:30,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (DERBY)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6339916540"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
DESK,https://newhaven.craigslist.org/fuo/d/desk/6339922411.html,CT - Furniture,2017-10-25 12:30,"<span class=""result-meta"">
                <span class=""result-price"">$50</span>


                <span class=""result-hood""> (derby)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6339922411"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Mosiac Stone Top Patio Table,https://newhaven.craigslist.org/fuo/d/mosiac-stone-top-patio-table/6360440017.html,CT - Furniture,2017-10-25 12:21,"<span class=""result-meta"">
                <span class=""result-price"">$30</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360440017"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Eames Molded Plywood Chair Ebony,https://newhaven.craigslist.org/fuo/d/eames-molded-plywood-chair/6360439575.html,CT - Furniture,2017-10-25 12:21,"<span class=""result-meta"">
                <span class=""result-price"">$825</span>


                <span class=""result-hood""> (east rock)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360439575"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Custom Firewood Bench Oxidized Steel,https://newhaven.craigslist.org/fuo/d/custom-firewood-bench/6360429654.html,CT - Furniture,2017-10-25 12:15,"<span class=""result-meta"">
                <span class=""result-price"">$2450</span>


                <span class=""result-hood""> (east rock)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360429654"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Mid-Century Modern Dresser,https://newhaven.craigslist.org/fuo/d/mid-century-modern-dresser/6360429122.html,CT - Furniture,2017-10-25 12:15,"<span class=""result-meta"">
                <span class=""result-price"">$175</span>


                <span class=""result-hood""> (east rock)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360429122"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
6 Ft Kitchen Island Grey Modern,https://newhaven.craigslist.org/fuo/d/6-ft-kitchen-island-grey/6360428970.html,CT - Furniture,2017-10-25 12:15,"<span class=""result-meta"">
                <span class=""result-price"">$550</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360428970"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Entertainment Center,https://newhaven.craigslist.org/fuo/d/entertainment-center/6360420185.html,CT - Furniture,2017-10-25 12:10,"<span class=""result-meta"">
                <span class=""result-price"">$500</span>


                <span class=""result-hood""> (WATERBURY)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360420185"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Pier One Dining Room Table & 4 Chairs - Like New,https://newhaven.craigslist.org/fuo/d/pier-one-dining-room-table-4/6357369406.html,CT - Furniture,2017-10-25 11:53,"<span class=""result-meta"">
                <span class=""result-price"">$850</span>


                <span class=""result-hood""> (Milford)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357369406"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Large Mirror,https://newhaven.craigslist.org/fuo/d/large-mirror/6357360704.html,CT - Furniture,2017-10-25 11:53,"<span class=""result-meta"">
                <span class=""result-price"">$125</span>


                <span class=""result-hood""> (Milford)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357360704"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Nice leather recliner - mint condition,https://newhaven.craigslist.org/fuo/d/nice-leather-recliner-mint/6336515112.html,CT - Furniture,2017-10-25 11:53,"<span class=""result-meta"">
                <span class=""result-price"">$250</span>


                <span class=""result-hood""> (Milford)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6336515112"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Large Mirror,https://newhaven.craigslist.org/fuo/d/large-mirror/6357358545.html,CT - Furniture,2017-10-25 11:53,"<span class=""result-meta"">
                <span class=""result-price"">$125</span>


                <span class=""result-hood""> (Milford)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6357358545"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
Hutch,https://newhaven.craigslist.org/fuo/d/hutch/6360376680.html,CT - Furniture,2017-10-25 11:44,"<span class=""result-meta"">
                <span class=""result-price"">$50</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6360376680"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
COFFEE TABLE,https://newhaven.craigslist.org/fuo/d/coffee-table/6334765862.html,CT - Furniture,2017-10-25 11:43,"<span class=""result-meta"">
                <span class=""result-price"">$50</span>


                <span class=""result-hood""> (SEYMOUR)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6334765862"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",http://pictaram.today/post/1588071282535283001_5754592301
