Title,URL,Section,Time,Meta_HTML,Image
* ANTIQUE CHARLIE CHAPLIN BROADSIDE / POSTER- C. 1950'S-60'S ! *,https://newyork.craigslist.org/mnh/atq/d/antique-charlie-chaplin/6356992625.html,New york - Furniture,2017-11-07 20:46,"<span class=""result-meta"">
                <span class=""result-price"">$135</span>


                <span class=""result-hood""> (Burlington County, NJ)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356992625"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00n0n_cy8Gxz7a4PW,1:00H0H_CDcEfD72AF"
Antique Tool Company Box - Elkins' Tool Co. - c. 1920's !,https://newyork.craigslist.org/brk/atq/d/antique-tool-company-box/6356992144.html,New york - Furniture,2017-11-07 20:46,"<span class=""result-meta"">
                <span class=""result-price"">$49</span>


                <span class=""result-hood""> (NJ-W/DEL'Y TO NYC &amp; BEYOND !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356992144"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00G0G_3idbEdYK3ld,1:00o0o_8boBalZ7PwO,1:00P0P_4iQnfVSXBnj"
* VINTAGE PAINTED MAHOGANY SPICE CABINET- W/ 18 Drawers ! *,https://newyork.craigslist.org/brk/atq/d/vintage-painted-mahogany/6356988288.html,New york - Furniture,2017-11-07 20:46,"<span class=""result-meta"">
                <span class=""result-price"">$185</span>


                <span class=""result-hood""> (NJ-w/delivery avail. to NYC &amp; Beyond !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356988288"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00K0K_az7gWqFBP8L,1:01515_bQofyDa3dDC,1:00707_5nP8mZnYxS3,1:00G0G_jrvZOt3tlO2"
OLD METAL LOCKERS - VINTAGE 1940'S-60'S !,https://newyork.craigslist.org/mnh/atq/d/old-metal-lockers-vintage/6356960189.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">
                <span class=""result-price"">$185</span>


                <span class=""result-hood""> (Central-West Jersey)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356960189"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00F0F_1AymULhtsnF,1:00w0w_94duiCA4s26,1:01111_2Ch0H4pzxmH,1:00r0r_kjJuNOJPXQG"
* ANTIQUE OAK & MILK GLASS BUTCHER SHOP INTERIOR - C. 1880-90 ! *,https://newyork.craigslist.org/brk/atq/d/antique-oak-milk-glass/6371123680.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">
                <span class=""result-price"">$3500</span>


                <span class=""result-hood""> (Delaware Valley, PA)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6371123680"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00505_1swlNdMK8hr,1:00W0W_gMVEiWICmKE,1:00P0P_bztQniRnFD,1:00x0x_l05HY9nihRw,1:00p0p_2Jx90eM22kk,1:00r0r_eR4zSHQINs3,1:00X0X_avGMqtBa619"
Antique Oak Fireplace Mantle with Oval Overmantle Mirror ! - c. 1896,https://newyork.craigslist.org/mnh/atq/d/antique-oak-fireplace-mantle/6356954231.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">
                <span class=""result-price"">$3900</span>


                <span class=""result-hood""> (New Jersey)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356954231"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00U0U_fOpDaJePBSV,1:00202_kd6Ws4wNlAW,1:00000_2L7QGyeH1GL,1:00d0d_284kVachRKG,1:00p0p_fXDl4A2Hq5F,1:00S0S_6RnCZwG1B5w,1:01010_2O6gAwUx5Mq,1:00s0s_eFBblyrvimF,1:00L0L_2raGerHpZqa"
* ANTIQUE OAK / WALNUT MANSION DOOR - C. 1890'S !,https://newyork.craigslist.org/mnh/atq/d/antique-oak-walnut-mansion/6356954511.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">
                <span class=""result-price"">$225</span>


                <span class=""result-hood""> (BURLINGTON COUNTY, NJ-W/Del'y Avail. !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356954511"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00c0c_eulXWKxjRbp,1:00Z0Z_i7oXvdYzj6h,1:00f0f_78L4vQcQjRw,1:00b0b_1jD9LP35zyE,1:01010_lvVCJyzH9If,1:01313_gXXhg0TMR6F"
* STUNNING GRAND ANTIQUE CARVED WALNUT MANTLE MIRROR - C. 1880'S ! *,https://newyork.craigslist.org/mnh/atq/d/stunning-grand-antique-carved/6356953963.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">


                <span class=""result-hood""> (Northwest Jersey - 65 min. fr. NYC !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356953963"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00K0K_7wsOZNKMRKs,1:00303_gmRqOoFYduM,1:00707_dTh6XsJ5ieC"
* VINTAGE NY CENTRAL LINE CANVAS LITHO PRINT - late 20th C. ! *,https://newyork.craigslist.org/mnh/atq/d/vintage-ny-central-line/6371123248.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">
                <span class=""result-price"">$69</span>


                <span class=""result-hood""> (NJ-w/ship'g avail. to NYC &amp; Beyond !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6371123248"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",1:00L0L_47LWY93rUz2
Vintage 60's-70's Truck Grille w/ headlights !,https://newyork.craigslist.org/brk/atq/d/vintage-60s-70s-truck-grille/6356953402.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">
                <span class=""result-price"">$285</span>


                <span class=""result-hood""> (Lambertville - Antique Capital of NJ)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356953402"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00101_ybauOkino4,1:00h0h_jdSNE7z9Vgs,1:00W0W_2NE2zsztvJz,1:00k0k_gzcTTbPV1E9"
ANTIQUE WROUGHT IRON & STEEL CAFE TABLE - C. Late 20th Century !,https://newyork.craigslist.org/brk/atq/d/antique-wrought-iron-steel/6356947425.html,New york - Furniture,2017-11-07 20:45,"<span class=""result-meta"">
                <span class=""result-price"">$59</span>


                <span class=""result-hood""> (Lambertville, NJ - nr. New Hope, PA)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356947425"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00Y0Y_3jMsGCgUlo3,1:00d0d_ccLq3TvlvsC"
* ANTIQUE MILKGLASS PAN LIGHT FIXTURES - C.1920's - Satin Finish ! *,https://newyork.craigslist.org/mnh/atq/d/antique-milkglass-pan-light/6356947196.html,New york - Furniture,2017-11-07 20:44,"<span class=""result-meta"">
                <span class=""result-price"">$375</span>


                <span class=""result-hood""> (NJ-w/shipping avail. to NYC &amp; Beyond !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356947196"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00w0w_lB2vZV9xdrg,1:00g0g_7fthdJvvz2y,1:01111_bhrInClqIUo,1:00Y0Y_fUbg24BATf2,1:00G0G_NAWfxaQtIB,1:00000_ihV3o7VQxKu,1:00X0X_ghrYYXkOT1D"
VINTAGE GLASS TELEPHONE SIGNS - C. 1940'S,https://newyork.craigslist.org/mnh/atq/d/vintage-glass-telephone-signs/6356946924.html,New york - Furniture,2017-11-07 20:44,"<span class=""result-meta"">
                <span class=""result-price"">$125</span>


                <span class=""result-hood""> (CNJ)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356946924"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",0:01111_5us75BYqbcA
* ANTIQUE PANELED DOORS - 19th Century era !  *,https://newyork.craigslist.org/brk/atq/d/antique-paneled-doors-19th/6371122812.html,New york - Furniture,2017-11-07 20:44,"<span class=""result-meta"">
                <span class=""result-price"">$375</span>


                <span class=""result-hood""> (Southern, NJ)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6371122812"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00a0a_ac8N2K8Md64,1:00G0G_dumtJLaX5zF,1:00x0x_dPi0afj4VWh,1:00K0K_2dE3q6bclIf"
*---ANTIQUE ARCHED TOP PINE DOOR W/ STAINED GLASS-C.1880's----*,https://newyork.craigslist.org/mnh/atq/d/antique-arched-top-pine-door/6356946545.html,New york - Furniture,2017-11-07 20:44,"<span class=""result-meta"">
                <span class=""result-price"">$1450</span>


                <span class=""result-hood""> (NJ-w/ship'g avail. to NYC &amp; Beyond !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356946545"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00x0x_hFgXtAiiJ7i,1:00909_YXdLKgK59s,1:00S0S_iQ8jSFCHIa2,1:00O0O_3GOcVzIjjKm,1:00x0x_hFgXtAiiJ7i,1:00s0s_50U7iAmP2bb,1:00d0d_hpTPDdUgGt9,1:00F0F_3UA4DhuXWRx,1:00a0a_f45wB0l91dw,1:00q0q_3q6I612rp90"
Vintage Industrial / Warehouse Door - w/chickenwire glass - c.1910 !,https://newyork.craigslist.org/brk/atq/d/vintage-industrial-warehouse/6349321368.html,New york - Furniture,2017-11-07 20:44,"<span class=""result-meta"">
                <span class=""result-price"">$195</span>


                <span class=""result-hood""> (NJ-w/del'y avail. to NYC &amp; Beyond !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6349321368"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00505_1jUZpxiszUx,1:01414_uUf7aliuvR,1:00E0E_e2R1YxhRfdc,1:00k0k_cSc5Z231Eit"
* Pair of Antique Painted Pine Arched Church Doors - c. 1880's ! *,https://newyork.craigslist.org/mnh/atq/d/pair-of-antique-painted-pine/6342514849.html,New york - Furniture,2017-11-07 20:44,"<span class=""result-meta"">
                <span class=""result-price"">$1500</span>


                <span class=""result-hood""> (Burlington County, NJ - 75 min. from NYC)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6342514849"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","0:00j0j_2837RoIl667,0:00g0g_kY56Tkp4Ipq,0:00w0w_kXZkwXvELjH,0:01616_hRc2bxJ0DnF,0:00A0A_6edct7N6IJ2,0:00s0s_ca2h7GrcQsc"
* ANTIQUE OLD HOUSE HARDWARE - Rescued from Mansions & Estates ! *,https://newyork.craigslist.org/mnh/atq/d/antique-old-house-hardware/6342508430.html,New york - Furniture,2017-11-07 20:44,"<span class=""result-meta"">
                <span class=""result-price"">$29</span>


                <span class=""result-hood""> (Lambertville, NJ- 65 min. from NYC)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6342508430"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:01616_cNwYavTA012,1:00w0w_lJkF5HJVwI9,1:00u0u_ikc7uIKqNfs,1:00A0A_ghQOHa0SimW"
* Antique Decorative Cast Iron Grilles / Ornament - c. 1910-20's ! *,https://newyork.craigslist.org/mnh/atq/d/antique-decorative-cast-iron/6342508072.html,New york - Furniture,2017-11-07 20:43,"<span class=""result-meta"">
                <span class=""result-price"">$22</span>


                <span class=""result-hood""> (NJ-w/ship'g avail. to NYC &amp; Beyond !)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6342508072"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00p0p_5HA9qr6LzX5,1:00R0R_hhezF3dB4Uw,1:00p0p_5HA9qr6LzX5,1:00e0e_Myhk1b3Jlc,1:00E0E_lzNniJZgAoU"
