Title,URL,Section,Time,Meta_HTML,Image
"Coffee Table, FREE",https://newhaven.craigslist.org/fuo/d/coffee-table-free/6373798744.html,CT - Furniture,2017-11-04 15:33,"<span class=""result-meta"">


                <span class=""result-hood""> (Milford)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373798744"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00l0l_cGe2HYsrBmD,1:00y0y_ip3ee43SCu,1:00R0R_26D3OrSJ1Z2"
2 high bar stools,https://newhaven.craigslist.org/fuo/d/2-high-bar-stools/6367285637.html,CT - Furniture,2017-11-04 15:25,"<span class=""result-meta"">
                <span class=""result-price"">$40</span>


                <span class=""result-hood""> (Beacon falls)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6367285637"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00u0u_lFlDHawn8Cm,1:00r0r_65PgCtkr6UF,1:00303_f7O0oDrfMPL,1:00Z0Z_bvp5SDus1ac"
Midcentury Glass & Marble Coffee Table,https://newhaven.craigslist.org/fuo/d/midcentury-glass-marble/6373786380.html,CT - Furniture,2017-11-04 15:24,"<span class=""result-meta"">
                <span class=""result-price"">$200</span>


                <span class=""result-hood""> (Wooster Square)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373786380"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00V0V_hXzSoOR5PGC,1:00C0C_jdhC0zZDxQ1,1:00f0f_eQ17msDVSL1"
2002 Toyota Tacoma Pre-Runner,https://newlondon.craigslist.org/cto/d/2002-toyota-tacoma-pre-runner/6373838657.html,CT - Furniture,2017-11-04 16:20,"<span class=""result-meta"">
                <span class=""result-price"">$1100</span>


                <span class=""result-hood""> (Woodstock)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373838657"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:01313_hTAavhsCyBf,1:00p0p_f71lAi3PdfB,1:00W0W_9V7YnA8ixUw,1:00Z0Z_8M3Kz3V2TX0,1:00k0k_9CiVi80Ozgg,1:00r0r_jXuHOBahMpY,1:01515_fVJoIuunqz2,1:01515_2btHGMZcHXI,1:00L0L_4IFwwSnCVBM,1:00h0h_9eQjp240nPI,1:00y0y_97TaZG2jqvt,1:00000_2nHkRJaMEzG,1:00S0S_hIsdUBKrDq5,1:01111_2M8O2PPSEW4,1:00D0D_2yVY6en1Pvj,1:00P0P_fquNZFwV9AB,1:01717_548Te75Cx1b,1:00Z0Z_2PmSSzJbgZg,1:01414_9ubGVCLs47N,1:00k0k_a0fpPqMH4I5,1:00o0o_iSNpEveyq3v"
Double hung window,https://newlondon.craigslist.org/mat/d/double-hung-window/6336563762.html,CT - Furniture,2017-11-04 16:20,"<span class=""result-meta"">
                <span class=""result-price"">$215</span>


                <span class=""result-hood""> (south windham)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6336563762"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",1:00L0L_2HHpXhPnFqa
3 piece sectional with sleeper,https://newlondon.craigslist.org/fuo/d/3-piece-sectional-with-sleeper/6373864710.html,CT - Furniture,2017-11-04 16:20,"<span class=""result-meta"">
                <span class=""result-price"">$500</span>


                <span class=""result-hood""> (Groton)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373864710"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:01414_9j8W0UuOqpQ,1:00t0t_4xrKgtgn8RG,1:00303_2qEn3NpoLdO,1:00M0M_6oHtUHoiATH,1:00J0J_d9622POMYRj,1:00x0x_jKlT4RhEEgJ,1:00J0J_kAjoAxFEccQ,1:00404_ii0NcQDrvOY,1:00808_9LQnbPepBF6,1:01717_5XpGJsOeQVa"
..Very  beautiful closet,https://newyork.craigslist.org/lgi/fuo/d/very-beautiful-closet/6373869529.html,New York - Antiques,2017-11-04 16:24,"<span class=""result-meta"">
                <span class=""result-price"">$220</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373869529"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00J0J_l8KghpbIYBd,1:01010_cFUutnGhjWB,1:00a0a_fWVP40x1uYL"
Bedside drawers,https://newyork.craigslist.org/que/fuo/d/bedside-drawers/6373868141.html,New York - Antiques,2017-11-04 16:22,"<span class=""result-meta"">
                <span class=""result-price"">$10</span>


                <span class=""result-hood""> (Ridgewood)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373868141"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00606_9lG5907Twpx,1:00V0V_6EIDmcWWwse,1:00606_5xzu4tXhIBf,1:00y0y_gRrpt27Y8XP,1:00T0T_bVV934b9Cfq"
Modern Desk with Wire Legs,https://newyork.craigslist.org/mnh/fuo/d/modern-desk-with-wire-legs/6373868120.html,New York - Antiques,2017-11-04 16:22,"<span class=""result-meta"">
                <span class=""result-price"">$120</span>


                <span class=""result-hood""> (Gramercy)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373868120"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00g0g_g3UrSsnI5Bj,1:00i0i_891CPtDdyGR,1:00s0s_i0DBmAS7pL2"
Ikea ASKVOLL 3-drawer Dresser,https://newyork.craigslist.org/brk/fuo/d/ikea-askvoll-3-drawer-dresser/6366351719.html,New York - Antiques,2017-11-04 16:22,"<span class=""result-meta"">
                <span class=""result-price"">$45</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6366351719"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00606_guTWcaF7l1z,1:00101_3r0fkwIjsBj,1:00v0v_iXKdOtDxccO,1:00f0f_jRgpUuFAdtA"
Antique Regency-style Mahogany Chairs   Set of 4,https://newyork.craigslist.org/jsy/fuo/d/antique-regency-style/6348863134.html,New York - Antiques,2017-11-04 16:22,"<span class=""result-meta"">
                <span class=""result-price"">$450</span>


                <span class=""result-hood""> (Ocean, NJ)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6348863134"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","0:00l0l_8hkLpW9SwVV,0:00S0S_6x8nmugVoLx,0:00T0T_cxBhSQRvRnB"
ART DECO Oak Cupboard Cabinet 3 Shelves ~BEST OFFER~,https://newyork.craigslist.org/que/atq/d/art-deco-oak-cupboard-cabinet/6355635834.html,New york - Furniture,2017-11-04 16:22,"<span class=""result-meta"">
                <span class=""result-price"">$395</span>


                <span class=""result-hood""> (long island city)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6355635834"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",1:00a0a_jKstXhN0Ufd
1930 Woven Textile Print OSLO c1895 Grand Hotel Film Silent Pictures,https://newyork.craigslist.org/mnh/atq/d/1930-woven-textile-print-oslo/6355634438.html,New york - Furniture,2017-11-04 16:20,"<span class=""result-meta"">
                <span class=""result-price"">$100</span>


                <span class=""result-hood""> (Midtown East)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6355634438"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00V0V_7z1sV64wdan,1:00Z0Z_aPZztbOgzI1,1:00v0v_kJQ4N56Ghzt,1:01515_hDphdDzdEuR,1:00j0j_fGGA4HJgFPI,1:00f0f_dVSULDavqqx,1:00o0o_5frWzsCNaCn,1:01414_i6FHtaWBrih,1:00A0A_74DfG51N9K0,1:00j0j_fyEJHWj76Wi"
Price Reduction - Antique Mahogany Table with Lion's Paw Feet,https://newyork.craigslist.org/wch/atq/d/price-reduction-antique/6373863533.html,New york - Furniture,2017-11-04 16:19,"<span class=""result-meta"">
                <span class=""result-price"">$250</span>


                <span class=""result-hood""> (Ossining)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6373863533"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00x0x_dtDgko9xE5o,1:00u0u_4BwTLC9Ubvp,1:00l0l_5TBXKmrK0d6,1:01515_lIyEarBpVr3,1:01313_8HF5YFcifw"
1910's arts & crafts oak wardrobe,https://newyork.craigslist.org/brk/atq/d/1910s-arts-crafts-oak-wardrobe/6371112841.html,New york - Furniture,2017-11-04 16:18,"<span class=""result-meta"">
                <span class=""result-price"">$350</span>


                <span class=""result-hood""> (Kensington)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6371112841"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00k0k_8htvTVu5GrP,1:01414_izPcYEOmmv,1:00c0c_68yom7ZcROq,1:00P0P_7wsA6oYrcf3,1:01414_jjxD7Fyjx07,1:01111_iuEXHPj4fUX,1:00909_8Ft7lsyg1Q1,1:00O0O_eXvjGlUsZMF,1:00Y0Y_b5gvnkJvMgu,1:01313_hCGrraGeAQG,1:00V0V_7Nl40fBjPUT,1:00t0t_P6IG2kE6cH,1:00J0J_eMAt72IET5D,1:00M0M_eQ61Olqx2tc,1:01313_8Fhc20GEGuv,1:00V0V_a8esEAumwyr,1:00w0w_iKSbTVOktAn,1:00r0r_3minrlXJRuj"
Moschendorf Bavarian gold and silver painted porcelain dish,https://newyork.craigslist.org/mnh/atq/d/moschendorf-bavarian-gold-and/6371108872.html,New york - Furniture,2017-11-04 16:18,"<span class=""result-meta"">
                <span class=""result-price"">$25</span>



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6371108872"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00n0n_bQuLqQCSFVo,1:00M0M_ktErskFjOEx"
ATLANTIC WHITE FLASH  GAS OIL PORCELAIN SIGN,https://newyork.craigslist.org/fct/atq/d/atlantic-white-flash-gas-oil/6356189042.html,New york - Furniture,2017-11-04 16:18,"<span class=""result-meta"">



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356189042"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",1:00t0t_3rZq1UVO33O
1960S NYC SUBWAY STATION SIGN from trump stairs,https://newyork.craigslist.org/jsy/atq/d/1960s-nyc-subway-station-sign/6359738964.html,New york - Furniture,2017-11-04 16:18,"<span class=""result-meta"">



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6359738964"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",1:00y0y_jQLoTSFW0qd
1960S NYC SUBWAY STATION SIGN from trump stairs,https://newyork.craigslist.org/jsy/atq/d/1960s-nyc-subway-station-sign/6356189273.html,New york - Furniture,2017-11-04 16:18,"<span class=""result-meta"">



                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6356189273"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",1:00y0y_jQLoTSFW0qd
Brass andirons and fender,https://newyork.craigslist.org/fct/atq/d/brass-andirons-and-fender/6347459513.html,New york - Furniture,2017-11-04 16:17,"<span class=""result-meta"">
                <span class=""result-price"">$275</span>


                <span class=""result-hood""> (Greenwich)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6347459513"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:01414_c8CMGuM8tgg,1:00J0J_2N3UpIVN1OQ"
Large Vintage Crucifix,https://newyork.craigslist.org/mnh/atq/d/large-vintage-crucifix/6365926655.html,New york - Furniture,2017-11-04 16:17,"<span class=""result-meta"">
                <span class=""result-price"">$50</span>


                <span class=""result-hood""> (Greenwich Village)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6365926655"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:01515_b8yNjkNDMFj,1:00u0u_jnN7pFVmv0W,1:00R0R_10Uw7XEQ3ro"
Dining table and chairs,https://newyork.craigslist.org/fct/atq/d/dining-table-and-chairs/6359749195.html,New york - Furniture,2017-11-04 16:17,"<span class=""result-meta"">
                <span class=""result-price"">$595</span>


                <span class=""result-hood""> (Greenwich)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6359749195"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>","1:00u0u_k18NuWne2kR,1:00x0x_8S3EEkRJ7QB,1:00i0i_4FsOj5pRz9Y,1:00808_dB5HbHVyNBG,1:01717_lK182OH0g3R,1:00k0k_gyYquBCOTZ6,1:01010_iClmv4WabCa,1:00n0n_dz0R5otTvCb"
Vintage walking plow,https://newyork.craigslist.org/wch/atq/d/vintage-walking-plow/6341497440.html,New york - Furniture,2017-11-04 16:14,"<span class=""result-meta"">
                <span class=""result-price"">$125</span>


                <span class=""result-hood""> (White Plains)</span>

                <span class=""result-tags"">
                    pic
                    <span class=""maptag"" data-pid=""6341497440"">map</span>
                </span>

                <span class=""banish icon icon-trash"" role=""button"">
                    <span class=""screen-reader-text"">hide this posting</span>
                </span>

            <span class=""unbanish icon icon-trash red"" role=""button"" aria-hidden=""true""></span>
            <a href=""#"" class=""restore-link"">
                <span class=""restore-narrow-text"">restore</span>
                <span class=""restore-wide-text"">restore this posting</span>
            </a>

        </span>",1:01616_cotn3jwucWk
